status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5550296508_10158211319131509,"""It was surreal, essentially being asked to barter away women's rights for more money,"" Richards wrote",Planned Parenthood president claims she felt bribed by Ivanka Trump and Jared Kushner,link,https://cnn.it/2Isco6p,https://www.facebook.com/cnn/posts/10158211319131509,2018-04-04 12:00:15,6035,632,1759,2241,16,1317,189,217,2055
5550296508_10158211270326509,This was Martin Luther King Jr.'s last speech. Some people believe its final passage prophesized his death the next day. Read the full speech: https://cnn.it/2H88Erk,Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10158211270326509/?type=3,https://www.facebook.com/cnn/posts/10158211270326509:0,2018-04-04 11:43:04,5772,146,2094,4874,638,15,3,242,0
5550296508_10158211181521509,What. A. Goal.,Cristiano Ronaldo's remarkable 'Playstation goal' is talk of the world,link,https://cnn.it/2uHaLzK,https://www.facebook.com/cnn/posts/10158211181521509,2018-04-04 11:14:02,7614,308,574,6675,622,265,48,2,3
5550296508_10158211131791509,"We're watching officials give an update on the shooting at YouTube's headquarters in San Bruno, California",Officials give update on YouTube HQ shooting,video,https://www.facebook.com/cnn/videos/10158211131791509/,https://www.facebook.com/cnn/videos/10158211131791509/,2018-04-04 11:12:50,1321,856,405,818,84,70,13,299,37
5550296508_10158211149656509,"In another major pre-midterm election, the left has won again",Big win by liberals in Wisconsin is bad news for GOP and Scott Walker,link,https://cnn.it/2q5c7iw,https://www.facebook.com/cnn/posts/10158211149656509,2018-04-04 11:00:21,13360,608,707,10807,1957,48,513,11,24
5550296508_10158211113971509,"""We have circled back to where we may have been 50 years ago as far as what's just and right for God's people — all of God's people""

Clara Ester, who witnessed Martin Luther King Jr.'s assassination, recalls the civil rights icon's last moments https://cnn.it/2IsJRxC",Witness recalls MLK's last moments,video,https://www.facebook.com/cnn/videos/10158211113971509/,https://www.facebook.com/cnn/videos/10158211113971509/,2018-04-04 10:46:15,581,74,224,427,55,5,4,89,1
5550296508_10158211080786509,"Titled ""I've Been to the Mountaintop,"" this was Martin Luther King Jr.'s last speech. Some people believe its final passage prophesized his death the next day.",Here is the speech Martin Luther King Jr. gave the night before he died,link,https://cnn.it/2EiRkNl,https://www.facebook.com/cnn/posts/10158211080786509,2018-04-04 10:33:06,2444,110,621,1874,297,11,3,258,1
5550296508_10158211028296509,"We're at the in Oklahoma City, where students are speaking in support of teachers as a walkout continues.",Oklahoma teacher walkout,video,https://www.facebook.com/cnn/videos/10158211028296509/,https://www.facebook.com/cnn/videos/10158211028296509/,2018-04-04 10:19:34,5090,1156,1258,3759,1194,33,57,13,34
5550296508_10158211001336509,The woman who opened fire at YouTube headquarters may have been a disgruntled user of the video-sharing site,YouTube shooter may have had a grudge against the video-sharing site,link,https://cnn.it/2H8k4LP,https://www.facebook.com/cnn/posts/10158211001336509,2018-04-04 10:08:01,466,302,132,301,0,60,30,62,13
5550296508_10158210881446509,The now-deleted tweet said that British chemical weapons experts believed Russia made the nerve agent used to poison Sergei Skripal and his daughter Yulia,UK government deletes tweet about Russian spy's poisoning,link,https://cnn.it/2uKTy8V,https://www.facebook.com/cnn/posts/10158210881446509,2018-04-04 09:31:02,568,100,109,371,2,112,14,10,59
5550296508_10158210855171509,"We're in Washington, DC, where people are gathering to mark the 50th anniversary of Martin Luther King Jr.'s assassination",MLK rally in Washington,video,https://www.facebook.com/cnn/videos/10158210855171509/,https://www.facebook.com/cnn/videos/10158210855171509/,2018-04-04 09:25:57,5585,1039,1587,4062,1168,15,11,314,16
5550296508_10158210781106509,Civil rights leader Rep. John Lewis reflects on the life of Martin Luther King Jr.  https://cnn.it/2q60yYi,Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10158210781106509/?type=3,https://www.facebook.com/cnn/posts/10158210781106509:0,2018-04-04 08:57:03,6446,237,1556,5297,784,6,9,347,3
5550296508_10158210700536509,We're watching the markets live after China announced plans for heavy new tariffs on dozens more US goods. US stock futures were sharply lower today.,CNNMoney,video,https://www.facebook.com/cnnmoney/videos/10155546491383067/,https://www.facebook.com/cnn/posts/10158210700536509,2018-04-04 08:32:10,1493,378,862,590,17,271,160,81,374
5550296508_10158210690161509,The win is another warning signal for the Republican party,Republican warns of major swing in Democrats' favor after liberal win in Wisconsin race,link,https://cnn.it/2JjtQvs,https://www.facebook.com/cnn/posts/10158210690161509,2018-04-04 08:28:04,16280,1054,1241,12564,2295,76,1296,15,34
5550296508_10158210636111509,"""When you see something that is not right, not fair, not just, you have a moral obligation to do something, to say something, and Dr. King inspired us to do just that,"" Rep. John Lewis said",Barack Obama and Rep. John Lewis reflect on the MLK legacy,link,https://cnn.it/2EgC3MV,https://www.facebook.com/cnn/posts/10158210636111509,2018-04-04 08:05:42,2949,193,405,2414,491,7,27,4,6
5550296508_10158210564346509,BREAKING: Facebook founder and CEO Mark Zuckerberg will testify before a Congressional committee on April 11,Mark Zuckerberg to testify before House panel on April 11,link,https://cnn.it/2Ei4Z7m,https://www.facebook.com/cnn/posts/10158210564346509,2018-04-04 07:33:45,914,150,170,764,20,68,52,6,4
5550296508_10158210490291509,"We're in Washington, DC, where people are gathering to commemorate 50 years since Martin Luther King's death.",MLK March,video,https://www.facebook.com/cnn/videos/10158210490291509/,https://www.facebook.com/cnn/videos/10158210490291509/,2018-04-04 07:09:47,5893,1020,1482,4410,1100,27,16,322,18
5550296508_10158210469936509,"We're in Washington, DC, where people are gathering to commemorate 50 years since Martin Luther King's death.",MLK March,video,https://www.facebook.com/cnn/videos/10158210469936509/,https://www.facebook.com/cnn/videos/10158210469936509/,2018-04-04 07:02:08,3441,512,836,2590,691,14,13,125,8
5550296508_10158210468336509,"For the first time in 50 years, Ambassador Andrew Young and the Rev. Jesse Jackson return together to the spot where their friend Martin Luther King Jr. was shot on April 4, 1968 https://cnn.it/2GuCGZo",Ambassador Andrew Young and Rev. Jesse Jackson return to location where MLK was shot,video,https://www.facebook.com/cnn/videos/10158210468336509/,https://www.facebook.com/cnn/videos/10158210468336509/,2018-04-04 07:00:16,8769,264,11166,5845,1303,88,10,1507,16
5550296508_10158210412926509,"A filmmaker claims the creators of ""Stranger Things"" took the idea for the hit Netflix show from him, and he's ready to battle it out in court.",Filmmaker alleges 'Stranger Things' based off stolen idea,link,https://cnn.it/2EiYD7A,https://www.facebook.com/cnn/posts/10158210412926509,2018-04-04 06:30:10,686,95,85,470,6,103,96,3,8
5550296508_10158210366731509,"China is firing back in the escalating trade tensions with the US, announcing plans for heavy new tariffs on dozens more US goods including aircraft, soybeans and autos.","China fires back, announcing tariffs on US planes, cars and soybeans",link,https://cnn.it/2q36TUk,https://www.facebook.com/cnn/posts/10158210366731509,2018-04-04 06:00:11,2170,496,674,1390,40,238,319,75,108
5550296508_10158210325846509,"You can donate time, talent or treasure. Today marks the 50th anniversary of the Rev. Martin Luther King Jr.'s assassination. Here are a few practical ways you can honor King's life through service.",How you can honor Martin Luther King Jr. 50 years after his assassination,link,https://cnn.it/2H7UWVA,https://www.facebook.com/cnn/posts/10158210325846509,2018-04-04 05:31:27,667,74,247,552,48,3,3,60,1
5550296508_10158210284251509,"Andrew Young and the Rev. Jesse Jackson visited the Lorraine Motel in Memphis, Tennessee, for the first time since their mentor, Martin Luther King Jr., was fatally shot in 1968","50 years later, Martin Luther King Jr.'s friends return to spot of his assassination",link,https://cnn.it/2H6npuR,https://www.facebook.com/cnn/posts/10158210284251509,2018-04-04 05:00:22,3763,144,1164,2445,222,35,5,1054,2
5550296508_10158210244311509,"""The classics are the bug candy, shark in a jar, taxidermied piranhas, turtle shells, alligator heads and raccoon penis bones."" 

The Evolution Store in New York City has been attracting locals and tourists for 25 years https://cnn.it/2q2WSqc via CNN Travel",New York's Evolution Store is a museum you can shop in,video,https://www.facebook.com/cnn/videos/10158210244311509/,https://www.facebook.com/cnn/videos/10158210244311509/,2018-04-04 04:32:34,728,133,256,593,78,46,1,2,8
5550296508_10158210197346509,"The US should take notice of China and Russia's increasingly close military ties, a top Chinese official says",Chinese defense chief says his trip to Russia is a signal to the US,link,https://cnn.it/2uJKyki,https://www.facebook.com/cnn/posts/10158210197346509,2018-04-04 04:00:03,2417,448,970,1658,32,433,172,42,80
5550296508_10158210152161509,"The FBI examined active shooter incidents -- 9 of the 220 incidents (about 4%) had female shooters, according to the FBI list from 2000 to 2016.",Female shooters are rare. YouTube attacker joins short list,link,https://cnn.it/2H97JXA,https://www.facebook.com/cnn/posts/10158210152161509,2018-04-04 03:30:03,515,230,106,420,3,40,14,33,5
5550296508_10158210131301509,"Facebook says it has removed nearly 300 more pages run by Kremlin-linked troll group Internet Research Agency, the vast majority of which were targeted at Russian speakers",Facebook finds hundreds more accounts run by Kremlin-linked troll group,link,https://cnn.it/2GOkdq7,https://www.facebook.com/cnn/posts/10158210131301509,2018-04-04 03:15:04,1602,199,374,1128,26,269,100,6,73
5550296508_10158210090386509,We know what the world lost when MLK died. But what more could it have gained had he survived? Here are four scenarios.,The question that haunts Martin Luther King's last day in Memphis,link,https://cnn.it/2GzLyJa,https://www.facebook.com/cnn/posts/10158210090386509,2018-04-04 02:45:04,890,75,223,750,42,4,0,92,2
5550296508_10158210046841509,"Instead of properly addressing a broken immigration system, President Donald J. Trump is stoking the fears of his base to drive dangerous border policy, Michael D'Antonio writes for CNN Opinion",What's really behind Trump's tear about immigration,link,https://cnn.it/2uJsNBL,https://www.facebook.com/cnn/posts/10158210046841509,2018-04-04 02:15:05,1210,535,240,559,7,26,48,97,473
5550296508_10158210023026509,A woman who injured three people in a shooting at YouTube headquarters in Northern California has been identified as Nasim Najafi Aghdam.,Female shooter at YouTube headquarters is identified,link,https://cnn.it/2GvKKZP,https://www.facebook.com/cnn/posts/10158210023026509,2018-04-04 02:00:02,2014,526,318,1362,7,231,31,315,68
5550296508_10158210000701509,"McCabe's account of President Donald J. Trump's attacks on her reputation and integrity should prick the conscience of every American who has given his bad behavior a pass, writes Jill Filipovic for CNN Opinion",Trump's smearing of Jill McCabe is an outrage we can't ignore,link,https://cnn.it/2GPa0tl,https://www.facebook.com/cnn/posts/10158210000701509,2018-04-04 01:45:02,15893,1117,2903,11151,147,269,326,1214,2786
5550296508_10158209926531509,About one in four antibiotic-resistant germs from hospitals and nursing homes had a gene that helped spread resistance,"These are the rarest forms of 'nightmare' bacteria, CDC says",link,https://cnn.it/2GTN6kK,https://www.facebook.com/cnn/posts/10158209926531509,2018-04-04 01:15:06,621,51,330,435,7,134,0,40,5
5550296508_10158209857581509,All of the cases involved unexplained bleeding. At least 9 of the cases tested positive for rat poison.,"70 severe bleeding cases, 2 fatal, linked to fake weed in Illinois",link,https://cnn.it/2Gze7Xl,https://www.facebook.com/cnn/posts/10158209857581509,2018-04-04 00:45:01,1005,199,709,521,6,257,93,61,67
5550296508_10158209788091509,"This police officer in Chattanooga, Tennessee, took a break from hiding Easter eggs this week to bust a move with residents",Police officer busts a move with residents,video,https://www.facebook.com/cnn/videos/10158209788091509/,https://www.facebook.com/cnn/videos/10158209788091509/,2018-04-04 00:16:15,30505,1323,7272,22124,6437,88,1836,5,16
5550296508_10158209735546509,"Cellphone footage shows police forcibly detaining and hitting a man who was allegedly resisting arrest, according to police in Fort Worth, Texas. The suspect's lawyer said his client had a seizure and didn't know what was going on. https://cnn.it/2uIU9YJ",Ft. Worth violent arrest caught on camera,video,https://www.facebook.com/cnn/videos/10158209735546509/,https://www.facebook.com/cnn/videos/10158209735546509/,2018-04-03 23:45:51,664,278,237,231,5,66,12,60,290
5550296508_10158209686971509,Hundreds of Oklahoma teachers filled the state Capitol for a second day Tuesday to demand an additional $150 million in school funding and increased raises for themselves as well as support staff,Oklahoma teachers will fight 'until hell freezes over' if needed,link,https://cnn.it/2q4xtfX,https://www.facebook.com/cnn/posts/10158209686971509,2018-04-03 23:15:03,3433,195,386,2955,363,20,74,17,4
5550296508_10158209626571509,"Dozens of train cars carrying 10 million pounds of poop are stranded in a rural Alabama rail yard. Technically it's biowaste, but the nearly 1,000 residents in the small town of Parrish still want it gone.",Why trainloads of other people's poo have been rotting in Alabama for months,link,https://cnn.it/2H81lQr,https://www.facebook.com/cnn/posts/10158209626571509,2018-04-03 22:45:01,4580,1055,1981,1619,19,1629,1070,102,141
5550296508_10158209572216509,"At issue are devices that essentially act as fake cellphone towers, and as mobile gadgets connect to them, the devices are able to snoop on the traffic that goes through",Homeland Security has detected evidence of mobile snooping devices around DC,link,https://cnn.it/2GycI3f,https://www.facebook.com/cnn/posts/10158209572216509,2018-04-03 22:15:03,786,86,241,426,3,200,34,7,116
5550296508_10158209512301509,"A woman shot 3 people at the YouTube headquarters in Northern California before apparently taking her own life, officials say. An investigation is ongoing. https://cnn.it/2GOfTqT","Female shooter at YouTube HQ dead after wounding 3 others, police say",video,https://www.facebook.com/cnn/videos/10158209512301509/,https://www.facebook.com/cnn/videos/10158209512301509/,2018-04-03 21:45:54,1938,543,643,1109,10,300,24,438,57
5550296508_10158209449916509,"""I knew what I was doing when I signed up for this."" Amanda Girdler has been a teacher in Oklahoma City for three years. Inspired by the teacher walkouts, she wrote an impassioned poem based on some of the emotional experiences in her career https://cnn.it/2GUkU1f",Oklahoma teacher reads impassioned poem about her experiences,video,https://www.facebook.com/cnn/videos/10158209449916509/,https://www.facebook.com/cnn/videos/10158209449916509/,2018-04-03 21:16:43,1513,170,653,960,370,16,7,160,0
5550296508_10158209370146509,"Special counsel Robert Mueller has told President Donald J. Trump's lawyers that Trump currently isn't being considered a criminal target of the Russia probe, The Washington Post reports","Mueller told Trump's lawyers the President isn't a criminal target, report says",link,https://cnn.it/2GSdwmQ,https://www.facebook.com/cnn/posts/10158209370146509,2018-04-03 20:45:04,2762,1302,611,1507,76,126,579,78,396
5550296508_10158209295511509,"""To think that after we've seen Las Vegas, Parkland, the Pulse nightclub shooting, that we would see an end to this, but we have not,"" says a trauma surgeon who's treating victims from the shooting at YouTube headquarters in San Bruno, California",Doctor treating victims from shooting at YouTube HQ says gun violence 'is a real problem' in US,link,https://cnn.it/2q5Dqcj,https://www.facebook.com/cnn/posts/10158209295511509,2018-04-03 20:15:04,2804,530,367,1726,19,49,124,834,52
5550296508_10158209229131509,"""To win this in the long term, we need to break the back of the gun lobby that has their grip on our legislators. And to those legislators who don't come along and do the right thing: We will fire you."" Fred Guttenberg, whose daughter was killed during the school shooting in Parkland, Florida, speaks at a town hall on gun violence prevention held by Democratic Congressman Ted Deutch. https://cnn.it/2GzmWV2",Parkland victim's father speaks at gun violence prevention town hall,video,https://www.facebook.com/cnn/videos/10158209229131509/,https://www.facebook.com/cnn/videos/10158209229131509/,2018-04-03 19:46:17,5666,488,1148,4600,776,11,49,197,33
5550296508_10158209177436509,"The YouTube headquarters where a shooting occurred has more than 1,100 workers and is located in San Bruno, which is about 13 miles south of San Francisco","YouTube headquarters where shooting occurred home to 1,100 workers",link,https://cnn.it/2GwlZc0,https://www.facebook.com/cnn/posts/10158209177436509,2018-04-03 19:25:39,668,134,122,428,3,81,6,142,8
5550296508_10158209064831509,"For the first time in 50 years, Ambassador Andrew Young and the Rev. Jesse Jackson return together to the spot where their friend Martin Luther King Jr. was shot on April 4, 1968 https://cnn.it/2GuCGZo",Ambassador Andrew Young and Rev. Jesse Jackson return to location where MLK was shot,video,https://www.facebook.com/cnn/videos/10158209064831509/,https://www.facebook.com/cnn/videos/10158209064831509/,2018-04-03 18:46:12,24268,865,48601,15571,4418,262,21,3959,37
5550296508_10158208988366509,"The United States plans to apply the tariffs to about $50 billion worth of goods to punish China for its theft of trade secrets, including software, patents and other technology","US proposes tariffs on 1,300 Chinese goods",link,https://cnn.it/2GQUVrs,https://www.facebook.com/cnn/posts/10158208988366509,2018-04-03 18:15:07,2337,529,563,1318,94,163,298,37,427
5550296508_10158208905841509,"""My stomach sinks with yet another active shooter alert,"" Democratic Senator Dianne Feinstein tweeted. ""I'm praying for the safety of everyone at YouTube headquarters.""",California lawmakers are monitoring the shooting at YouTube headquarters,link,https://cnn.it/2GyS0Af,https://www.facebook.com/cnn/posts/10158208905841509,2018-04-03 17:43:39,1047,408,231,581,6,93,22,321,24
5550296508_10158208873931509,"We're in Coral Springs, Florida, where Democratic Rep. Ted Deutch is speaking with residents of the state's 22nd district about his efforts to push gun violence prevention legislation in Congress",Congressman holds town hall on gun violence prevention in Florida,video,https://www.facebook.com/cnn/videos/10158208873931509/,https://www.facebook.com/cnn/videos/10158208873931509/,2018-04-03 17:40:09,2568,1841,670,1811,535,24,70,20,108
5550296508_10158208781191509,"JUST IN: At least 3 people have been wounded and the suspected shooter, a woman, has died at YouTube headquarters in San Bruno, California, law enforcement officials say. The deceased woman had an apparent self-inflicted gunshot wound, the local police chief says.","At least 1 dead, multiple wounded in shooting at YouTube headquarters",link,https://cnn.it/2GRqEbO,https://www.facebook.com/cnn/posts/10158208781191509,2018-04-03 16:51:45,3982,511,2394,1667,13,849,16,1327,110
5550296508_10158208732801509,"We're in San Bruno, California, where authorities are addressing the shooting at YouTube headquarters",Youtube HQ shooting press conference,video,https://www.facebook.com/cnn/videos/10158208732801509/,https://www.facebook.com/cnn/videos/10158208732801509/,2018-04-03 16:37:46,3251,1417,1568,1410,108,547,55,962,169
5550296508_10158208625691509,"JUST IN: The Bureau of Alcohol, Tobacco, Firearms and Explosives is responding to the reported shooting at YouTube headquarters, according to the agency's San Francisco office https://cnn.it/2GwdTQz",Shooting reported at YouTube HQ,video,https://www.facebook.com/cnn/videos/10158208625691509/,https://www.facebook.com/cnn/videos/10158208625691509/,2018-04-03 16:13:07,2174,530,1183,986,14,550,28,521,75
5550296508_10158208537821509,"BREAKING: Police are responding to reports of a shooting at YouTube headquarters in San Bruno, California",Shooting reported at YouTube headquarters in Bay Area,link,https://cnn.it/2GuDLk2,https://www.facebook.com/cnn/posts/10158208537821509,2018-04-03 15:42:20,2599,502,2324,946,5,723,39,784,102
5550296508_10158208494236509,"The details of the $130,000 payment are not only key to Stormy Daniels' lawsuit but also of ""great public concern,"" the porn star's attorney argues",Stormy Daniels requests Treasury Dept. share 'suspicious' bank information related to hush payment,link,https://cnn.it/2H7UC99,https://www.facebook.com/cnn/posts/10158208494236509,2018-04-03 15:30:10,2336,296,236,1879,145,65,234,3,10
5550296508_10158208384146509,The state of the textbooks go a long way toward explaining why thousands of teachers in Oklahoma left their classrooms and rallied at the state capital,These crumbling textbooks show why Oklahoma teachers are walking out,link,https://cnn.it/2uHvgfZ,https://www.facebook.com/cnn/posts/10158208384146509,2018-04-03 15:02:03,7240,556,2546,3683,33,1150,51,1864,459
5550296508_10158208290556509,"President Donald J. Trump: ""Amazon is gonna have to pay much more money to the Post Office. There's no doubt about that."" https://cnn.it/2GNshau",Trump: Amazon is going to have to pay much more,video,https://www.facebook.com/cnn/videos/10158208290556509/,https://www.facebook.com/cnn/videos/10158208290556509/,2018-04-03 14:27:57,11345,6006,3334,3145,173,369,4231,141,3286
5550296508_10158208233976509,"""Teachers want a fair shake - we mean it!"" the sign reads. Her father held it — during a strike in 1979","In 1979, this teacher's dad went on strike; she walked out for the same reason",link,https://cnn.it/2GxZseI,https://www.facebook.com/cnn/posts/10158208233976509,2018-04-03 14:02:05,1788,99,232,1492,248,16,23,5,4
5550296508_10158208159831509,"This artist has reimagined world leaders, including President Donald J. Trump, Angela Merkel, and Bashar al-Assad, as refugees https://cnn.it/2Gto6RH",Artist reimagines world leaders as refugees,video,https://www.facebook.com/cnn/videos/10158208159831509/,https://www.facebook.com/cnn/videos/10158208159831509/,2018-04-03 13:31:18,9224,422,3752,7715,883,257,318,37,14
5550296508_10158208054151509,"In Trumpworld: 
- Fox is good, CNN is bad. 
- Sinclair is good, NBC is bad. 
- The New York Post is good, The Washington Post is bad. 
- ""Roseanne"" is good, ""Saturday Night Live"" is bad.","In Trumpworld, 'Roseanne' and Fox are good. 'SNL' and Washington Post are bad",link,https://cnn.it/2GtxIMC,https://www.facebook.com/cnn/posts/10158208054151509,2018-04-03 13:00:20,3208,1174,693,1100,55,55,1547,84,367
5550296508_10158207959726509,"President Trump is holding a news conference at the White House with the leaders of Estonia, Latvia and Lithuania",President Trump holds news conference with Baltic leaders,video,https://www.facebook.com/cnn/videos/10158207959726509/,https://www.facebook.com/cnn/videos/10158207959726509/,2018-04-03 12:49:09,4199,5396,672,1558,315,66,338,69,1853
5550296508_10158207967356509,"JUST IN: President Donald J. Trump says the US military will be used to guard the border with Mexico until a wall is built. He tells reporters it is a ""big step.""",Trump: 'We're going to be guarding our border with the military',link,https://cnn.it/2uFsrvI,https://www.facebook.com/cnn/posts/10158207967356509,2018-04-03 12:47:01,17605,4596,4960,5694,688,712,3705,241,6565
5550296508_10158207918721509,"Eleven minutes after President Donald J. Trump's tweet, Amazon's stock had fallen into the red — and so had the Nasdaq",Trump's latest tweet takes down Amazon stock and the Nasdaq,link,https://cnn.it/2GtUDDd,https://www.facebook.com/cnn/posts/10158207918721509,2018-04-03 12:31:04,3588,1163,531,883,40,168,305,79,2113
5550296508_10158207871786509,"""Until we can have a wall and proper security, we're going to be guarding our border with the military,"" President Donald J. Trump says https://cnn.it/2JiqsAC","Trump says border will be guarded ""with the military""",video,https://www.facebook.com/cnn/videos/10158207871786509/,https://www.facebook.com/cnn/videos/10158207871786509/,2018-04-03 12:16:00,14756,5540,9037,5714,749,400,2572,219,5102
5550296508_10158207835111509,RECALL ALERT: These kratom products are being recalled after several tested positive for salmonella,FDA issues mandatory recall of kratom products for salmonella risk,link,https://cnn.it/2q1TMTq,https://www.facebook.com/cnn/posts/10158207835111509,2018-04-03 12:00:24,589,132,477,455,2,82,32,5,13
5550296508_10158207733506509,"President Donald J. Trump has renewed his longtime conviction that he is his best adviser, listening principally to his own instincts as he navigates the presidency, people familiar with his thinking say",Trump embraces his impulses in ever-chaotic Oval Office,link,https://cnn.it/2uF2wUW,https://www.facebook.com/cnn/posts/10158207733506509,2018-04-03 11:34:05,1610,663,210,443,18,46,562,86,455
5550296508_10158207653746509,"BREAKING: A lawyer has been sentenced to 30 days in jail and ordered to pay a $20,000 fine. He is the first person to be sentenced in Mueller's investigation into Russian interference in the 2016 election.",Dutch lawyer is first person sentenced in Mueller's Russia probe,link,https://cnn.it/2q2U6kL,https://www.facebook.com/cnn/posts/10158207653746509,2018-04-03 11:13:02,15265,1347,4006,12367,529,1117,1157,30,65
5550296508_10158207613241509,"Prince Philip, the 96-year-old husband of the UK's Queen Elizabeth II, is in the hospital today for planned hip surgery",Prince Philip admitted to hospital for planned surgery,link,https://cnn.it/2uLw4jS,https://www.facebook.com/cnn/posts/10158207613241509,2018-04-03 10:57:04,1138,217,126,767,15,131,9,215,1
5550296508_10158207539646509,"""Welcome to Trump Raw,"" CNN's Chris Cillizza writes",This is what Donald Trump raw and uncut looks like,link,https://cnn.it/2GuYZdk,https://www.facebook.com/cnn/posts/10158207539646509,2018-04-03 10:29:05,1409,485,180,625,23,57,167,86,451
5550296508_10158207458026509,Democrats haven't held statewide office in Texas since 1994. This one just raised a jaw-dropping $6.7 million in three months.,A Democrat challenging Ted Cruz just raised $6.7M in 3 months,link,https://cnn.it/2H7DIaO,https://www.facebook.com/cnn/posts/10158207458026509,2018-04-03 10:00:13,33345,1316,3083,27173,5251,642,238,9,32
5550296508_10158207392376509,"We're watching EPA Administrator Scott Pruitt speak about fuel standards in Washington. Pruitt has come under scrutiny recently over reports that he rented a room from an energy lobbyist, a potential ethics violation.",EPA Adminstrator Pruitt makes remarks on fuel standards,video,https://www.facebook.com/cnn/videos/10158207392376509/,https://www.facebook.com/cnn/videos/10158207392376509/,2018-04-03 09:36:28,1864,1306,225,406,55,32,35,26,1310
5550296508_10158207375681509,"Deputy Attorney General Rod Rosenstein told special counsel Robert Mueller that he should investigate allegations that Paul Manafort was ""colluding with Russian government officials"" to interfere in the 2016 presidential election. Read the memo.",Read the DOJ memo authorizing Mueller to investigate potential Manafort collusion,link,https://cnn.it/2JbKSeF,https://www.facebook.com/cnn/posts/10158207375681509,2018-04-03 09:30:11,2362,252,423,1939,270,49,91,2,11
5550296508_10158207280206509,"A North Carolina city has released ""disturbing, difficult to watch"" videos from nine body cameras related to the beating and tasing of a man suspected of jaywalking. The officer was removed from patrol duty a day after the incident and resigned from the department in January https://cnn.it/2GvsCzp",North Carolina city releases bodycam videos related to beating of jaywalking suspect,video,https://www.facebook.com/cnn/videos/10158207280206509/,https://www.facebook.com/cnn/videos/10158207280206509/,2018-04-03 09:01:42,3693,821,1402,1564,22,271,28,197,1611
5550296508_10158207275636509,"For the second day, teachers in Oklahoma are walking out of school in protest, demanding better salaries and funding from lawmakers",Oklahoma teachers walk out in protest for second day,video,https://www.facebook.com/cnn/videos/10158207275636509/,https://www.facebook.com/cnn/videos/10158207275636509/,2018-04-03 08:59:07,10717,1950,2364,8386,2022,188,50,22,49
5550296508_10156284673479641,What's beautiful? The definition has changed -- a lot -- over the centuries. https://cnn.it/2EgnTeN,What's beautiful? The definition has changed over the years,video,https://www.facebook.com/cnn/videos/10156284673479641/,https://www.facebook.com/cnn/videos/10156284673479641/,2018-04-03 08:30:00,14206,535,7168,12006,1644,204,304,31,19
5550296508_10158207100886509,"The city released what it called ""disturbing"" and ""difficult to watch"" videos from nine body cameras related to the beating and tasing of a man during an arrest attempt last summer. The man was suspected of jaywalking.",North Carolina city releases bodycam videos related to beating of jaywalking suspect,link,https://cnn.it/2H56Jnl,https://www.facebook.com/cnn/posts/10158207100886509,2018-04-03 08:00:07,2972,376,1007,1069,17,220,23,181,1462
5550296508_10158207032051509,"The Florida middle school teacher who hosted a white supremacist podcast called ""Unapologetic"" said her comments were ""political satire and exaggeration"" and the racist persona was a ""hobby.""",Teacher who ran white supremacist podcast she said was satire submits resignation,link,https://cnn.it/2GttqVf,https://www.facebook.com/cnn/posts/10158207032051509,2018-04-03 07:28:19,6389,1660,1689,3116,86,320,1128,76,1663
5550296508_10158206958561509,"""Just because President Barack Obama became the first black president, doesn't mean that racism goes away."" 

US ballerina Misty Copeland opens up on racism and her journey as a black woman in a profession that historically has been a ""white elite art form.""",Misty Copeland opens up on racism,video,https://www.facebook.com/cnn/videos/10158206958561509/,https://www.facebook.com/cnn/videos/10158206958561509/,2018-04-03 06:56:22,9130,501,2441,6888,1851,34,40,304,13
5550296508_10158206907671509,"In Kentucky, teachers are expected back in classrooms after Monday's rally. In Oklahoma, there's no end to the teacher walkout in sight.",What's next after massive teacher rallies in Oklahoma and Kentucky,link,https://cnn.it/2GwXmQE,https://www.facebook.com/cnn/posts/10158206907671509,2018-04-03 06:26:13,675,78,97,608,34,21,6,3,3
5550296508_10158206840571509,"""President Donald J. Trump goes on a Twitter tirade, complaining about what really are self-inflicted wounds and leaving out a lot of facts along the way"": CNN's Don Lemon criticizes President Trump for his recent attacks on Amazon and DACA https://cnn.it/2H3fUVn",Don Lemon criticizes President Trump for his attacks on Amazon and DACA,video,https://www.facebook.com/cnn/videos/10158206840571509/,https://www.facebook.com/cnn/videos/10158206840571509/,2018-04-03 05:56:28,9574,1187,6466,7790,876,235,446,52,175
5550296508_10158206789766509,"A survey last year found 40% of American adults had personally experienced online abuse, with almost half receiving severe forms of harassment, including physical threats and stalking.",Why nice people become mean online,link,https://cnn.it/2uLpuKa,https://www.facebook.com/cnn/posts/10158206789766509,2018-04-03 05:20:52,585,231,145,439,2,48,65,19,12
